timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729793199587,922,postLogin,200,OK,Jarkom 3 Soal 8 1-88,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,922,0,0
1729793199588,923,postLogin,200,OK,Jarkom 3 Soal 8 1-76,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,923,0,0
1729793199589,924,postLogin,200,OK,Jarkom 3 Soal 8 1-84,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,924,0,0
1729793199592,927,postLogin,200,OK,Jarkom 3 Soal 8 1-115,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,927,0,0
1729793199593,928,postLogin,200,OK,Jarkom 3 Soal 8 1-119,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,928,0,0
1729793199595,927,postLogin,200,OK,Jarkom 3 Soal 8 1-78,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,927,0,0
1729793199596,928,postLogin,200,OK,Jarkom 3 Soal 8 1-99,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,928,0,0
1729793199599,928,postLogin,200,OK,Jarkom 3 Soal 8 1-120,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,928,0,0
1729793199600,928,postLogin,200,OK,Jarkom 3 Soal 8 1-155,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,928,0,0
1729793199603,927,postLogin,200,OK,Jarkom 3 Soal 8 1-113,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,927,0,0
1729793199604,931,postLogin,200,OK,Jarkom 3 Soal 8 1-111,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,930,0,0
1729793199605,931,postLogin,200,OK,Jarkom 3 Soal 8 1-114,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,931,0,0
1729793199607,932,postLogin,200,OK,Jarkom 3 Soal 8 1-126,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,932,0,0
1729793199608,933,postLogin,200,OK,Jarkom 3 Soal 8 1-152,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,933,0,0
1729793199610,933,postLogin,200,OK,Jarkom 3 Soal 8 1-11,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,933,0,0
1729793199615,929,postLogin,200,OK,Jarkom 3 Soal 8 1-130,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,929,0,0
1729793199616,930,postLogin,200,OK,Jarkom 3 Soal 8 1-47,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,930,0,0
1729793199619,930,postLogin,200,OK,Jarkom 3 Soal 8 1-7,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,930,0,0
1729793199621,930,postLogin,200,OK,Jarkom 3 Soal 8 1-72,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,930,0,0
1729793199623,929,postLogin,200,OK,Jarkom 3 Soal 8 1-131,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,929,0,0
1729793199620,933,postLogin,200,OK,Jarkom 3 Soal 8 1-123,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,933,0,0
1729793199631,924,getLogin,200,OK,Jarkom 3 Soal 8 1-257,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,924,0,0
1729793199626,932,postLogin,200,OK,Jarkom 3 Soal 8 1-90,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,932,0,0
1729793199634,925,postLogin,200,OK,Jarkom 3 Soal 8 1-25,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,925,0,0
1729793199624,936,postLogin,200,OK,Jarkom 3 Soal 8 1-10,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,936,0,0
1729793199632,930,postLogin,200,OK,Jarkom 3 Soal 8 1-64,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,930,0,0
1729793199639,931,postLogin,200,OK,Jarkom 3 Soal 8 1-121,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,931,0,0
1729793199642,929,postLogin,200,OK,Jarkom 3 Soal 8 1-132,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,929,0,0
1729793199646,926,postLogin,200,OK,Jarkom 3 Soal 8 1-122,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,926,0,0
1729793199648,925,postLogin,200,OK,Jarkom 3 Soal 8 1-140,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,925,0,0
1729793199650,925,postLogin,200,OK,Jarkom 3 Soal 8 1-134,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,925,0,0
1729793199651,925,postLogin,200,OK,Jarkom 3 Soal 8 1-136,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,925,0,0
